"customer_id";"customer_state";"customer_city";"value_segment";"activity_status";"total_spent";"days_since_last_purchase";"order_purchase_timestamp";"price";"freight_value";"order_total"
"63162a081407c40769b8b941dbbc7275";"SP";"cotia";"Medium Value";"At Risk";273.58;61;"2018-07-02 16:16:03";120.0;16.79;136.79
"14be3a39e6f9ac5eb3d4047b0e10c02a";"RJ";"marica";"Low Value";"Inactive";144.0;222;"2018-01-22 18:47:25";21.9;14.1;36.0
"14be3a39e6f9ac5eb3d4047b0e10c02a";"RJ";"marica";"Low Value";"Inactive";144.0;222;"2018-01-22 18:47:25";21.9;14.1;36.0
"cd25b85f3cf1debb4376bafc231f8137";"SP";"aguai";"Medium Value";"Inactive";273.66;319;"2017-10-17 13:39:39";29.5;16.11;45.61
"cd25b85f3cf1debb4376bafc231f8137";"SP";"aguai";"Medium Value";"Inactive";273.66;319;"2017-10-17 13:39:39";29.5;16.11;45.61
"cd25b85f3cf1debb4376bafc231f8137";"SP";"aguai";"Medium Value";"Inactive";273.66;319;"2017-10-17 13:39:39";29.5;16.11;45.61
"a9d615d6c2f115660b61898530fe393e";"ES";"aracruz";"Medium Value";"Inactive";347.96;180;"2018-03-05 12:28:59";129.0;44.98;173.98
"7c3842cd24caaa14e2e35e68623aa791";"SP";"sao miguel arcanjo";"Low Value";"Inactive";191.82;358;"2017-09-08 10:15:40";82.99;12.92;95.91
"259be3b485b1e4c6f3e732d88d673e68";"MG";"varginha";"Low Value";"Inactive";105.06;154;"2018-03-31 11:09:58";34.3;18.23;52.53
"32502607d5a44f34e36748b136e26b11";"RJ";"rio de janeiro";"High Value";"Inactive";658.66;550;"2017-02-28 13:26:39";311.94;17.39;329.33
"4e129e00fc6bf71e230b5671c22261e3";"SP";"santos";"Low Value";"Inactive";65.22;158;"2018-03-27 20:35:09";24.9;7.71;32.61
"e0f3079d7a5f0cf9284ff3476dd2672d";"SP";"sao joaquim da barra";"Low Value";"Inactive";83.38;175;"2018-03-10 17:44:21";28.9;12.79;41.69
"7ca7b507bcd23c39aad8c8b60041567b";"AP";"macapa";"Medium Value";"Inactive";465.68;389;"2017-08-08 11:27:03";200.0;32.84;232.84
"a9ca3b39e35d10ccf296775214d2014d";"MG";"belo horizonte";"Low Value";"Inactive";183.72;200;"2018-02-13 10:20:54";74.9;16.96;91.86
"9388bb1d7e8b53211cff72e787efb6e7";"RJ";"rio de janeiro";"Low Value";"At Risk";152.62;86;"2018-06-07 20:38:06";61.0;15.31;76.31
"fc5e4bfe03533eeea603a12179af3388";"MG";"diamantina";"Low Value";"Inactive";189.22;148;"2018-04-06 10:42:06";69.9;24.71;94.61
"c7c105ab9b22a47c552fe20be8c0ce23";"AL";"delmiro gouveia";"High Value";"Inactive";840.12;408;"2017-07-20 21:11:45";175.0;38.92;213.92
"c7c105ab9b22a47c552fe20be8c0ce23";"AL";"delmiro gouveia";"High Value";"Inactive";840.12;408;"2017-07-20 21:11:45";175.0;31.14;206.14
"e0ee6f058f6afeb08927a7eb2d1aaf40";"DF";"brasilia";"High Value";"Inactive";651.08;353;"2017-09-13 05:53:17";299.0;26.54;325.54
"cf807a5f40605d447229279eb252ab34";"BA";"utinga";"Medium Value";"Active";227.08;22;"2018-08-10 07:24:55";85.99;27.55;113.54
"de1ae3b94bc07ae5bcc61beadc70b8aa";"SP";"campinas";"High Value";"Inactive";1827.3;176;"2018-03-09 20:44:22";899.0;14.65;913.65
"3c83de52146ed3ce7c9786f3cf800565";"RJ";"tres rios";"Medium Value";"Inactive";274.8;144;"2018-04-10 14:01:14";109.9;27.5;137.4
"fe8c2af8a8a466fb4131716fa9b3858a";"SP";"ourinhos";"Low Value";"At Risk";75.58;83;"2018-06-10 18:04:25";25.0;12.79;37.79
"258a9a5463df41a824ae9f7cd9d7ae5a";"SP";"limeira";"Medium Value";"Inactive";367.26;177;"2018-03-08 23:48:42";170.0;13.63;183.63
"1228cb8350751ff7a6b47e04910e4fb7";"MG";"uberlandia";"High Value";"Inactive";593.26;273;"2017-12-02 01:57:11";269.9;26.73;296.63
"569d0542c214c1f833112efb87157c01";"PR";"curitiba";"Medium Value";"Inactive";454.54;434;"2017-06-24 11:36:22";205.0;22.27;227.27
"a6472fafe286c66c40540fa2b3217657";"SC";"itajai";"Low Value";"Inactive";97.38;186;"2018-02-27 18:26:39";31.9;16.79;48.69
"1e95a3150bf91dc251e39741df7192de";"RJ";"duque de caxias";"Low Value";"Inactive";133.34;281;"2017-11-24 13:42:26";49.0;17.67;66.67
"150a0b8d0063d9b1cfd4908ade28accf";"SC";"dona emma";"Low Value";"Inactive";95.62;189;"2018-02-24 19:47:30";30.21;17.6;47.81
"1d49ad11416fc3571d6d1da8b344d9d1";"RJ";"barra mansa";"High Value";"Inactive";1350.02;356;"2017-09-10 10:21:53";610.0;65.01;675.01
"865ac93cc703fbbe0d4c1d7fdd62b78d";"BA";"sento se";"Low Value";"Inactive";152.16;155;"2018-03-30 12:26:42";53.99;22.09;76.08
"4a4468855065f3194a120ebbea06e6c0";"BA";"ilheus";"Medium Value";"Inactive";347.76;170;"2018-03-15 16:36:42";149.9;23.98;173.88
"de10aea6bf74351ad7b1356c45fafb6a";"SP";"capao bonito";"Low Value";"Inactive";132.58;408;"2017-07-20 14:00:11";52.9;13.39;66.29
"d13bbecc49b17d5666a341f4151cc680";"SP";"sao paulo";"Medium Value";"At Risk";229.7;108;"2018-05-16 13:57:17";105.0;9.85;114.85
"ad6d4e14fbcac0ec27004560ab1d0c21";"SP";"taboao da serra";"Low Value";"Inactive";125.48;150;"2018-04-04 13:50:43";49.95;12.79;62.74
"a48d8fbdbed3a8b9840c3f6bb5215a86";"MG";"iturama";"Medium Value";"At Risk";229.54;118;"2018-05-06 22:31:38";99.99;14.78;114.77
"e1fb3bd29f0cc22b821938d2853e4cd5";"SP";"sao paulo";"Medium Value";"Inactive";287.66;225;"2018-01-19 19:47:26";129.9;13.93;143.83
"033f6866f9435a8fe0bca6b54666f543";"SP";"itapevi";"Low Value";"Inactive";114.14;173;"2018-03-12 16:48:03";5.99;10.55;16.54
"033f6866f9435a8fe0bca6b54666f543";"SP";"itapevi";"Low Value";"Inactive";114.14;173;"2018-03-12 16:48:03";29.98;10.55;40.53
"f56e6a45937a0dafd82c6713cff1e50e";"SP";"sao paulo";"Medium Value";"Inactive";251.2;186;"2018-02-27 23:55:01";47.7;15.1;62.8
"f56e6a45937a0dafd82c6713cff1e50e";"SP";"sao paulo";"Medium Value";"Inactive";251.2;186;"2018-02-27 23:55:01";47.7;15.1;62.8
"2a7395da07867a067c01c65fce78f479";"CE";"taua";"Medium Value";"Inactive";390.92;290;"2017-11-15 11:34:23";169.0;26.46;195.46
"edaad9e07395713e9f5a2124f6c846a1";"SC";"itapema";"High Value";"Inactive";578.9;323;"2017-10-13 10:22:20";269.99;19.46;289.45
"7286ad26234d396b67e5bfa8245cec4d";"RS";"porto alegre";"Low Value";"Inactive";192.44;281;"2017-11-24 14:54:56";79.9;16.32;96.22
"c41577db6be598c85be04a2d94c3a8eb";"SP";"ribeirao pires";"Medium Value";"Inactive";270.26;185;"2018-02-28 20:23:05";116.6;18.53;135.13
"8d1eb0233a90478bafc36d66f468de9c";"RS";"cruz alta";"Low Value";"Inactive";108.2;431;"2017-06-27 20:53:52";39.0;15.1;54.1
"e3bf47f4bae64f039f4b4ad98a4f18f7";"RS";"porto alegre";"Medium Value";"Inactive";273.0;351;"2017-09-15 01:32:20";119.9;16.6;136.5
"aaf87fdb0cbdf2a3040221661525a54c";"MG";"juiz de fora";"Medium Value";"Inactive";277.44;138;"2018-04-16 12:35:30";120.0;18.72;138.72
"c26a312d7b5619ee24db36e2d25e473c";"SP";"sao jose do rio pardo";"Low Value";"Inactive";104.52;166;"2018-03-19 22:08:42";35.0;17.26;52.26
"5cb31e4d889afd369634b4d045403645";"SP";"sao paulo";"Low Value";"Inactive";99.74;164;"2018-03-21 15:37:53";42.0;7.87;49.87
"ce5a044fc70f03fbe28127390fa27373";"SP";"varzea paulista";"Low Value";"Inactive";110.0;255;"2017-12-20 10:02:04";39.9;15.1;55.0
"253c9223dfa3bf75327514da2145fe9d";"PR";"curitiba";"Medium Value";"Inactive";263.22;335;"2017-10-01 21:45:41";113.57;18.04;131.61
"3dfe06159548750f3766901dd35c4faf";"SP";"sao paulo";"Medium Value";"Inactive";331.0;319;"2017-10-17 15:37:59";155.0;10.5;165.5
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"58c021d7a27ccda0f20f3c1658b0544e";"RS";"flores da cunha";"Low Value";"Inactive";170.48;182;"2018-03-03 10:30:17";70.0;15.24;85.24
"98910418a06188d89fe89354cf41ccd7";"SC";"ararangua";"High Value";"Inactive";891.74;137;"2018-04-17 08:38:41";412.0;33.87;445.87
"ada0bc41dcb4ab7393ed03ff6a8e6484";"SC";"saudades";"Low Value";"Inactive";150.32;443;"2017-06-15 14:58:23";59.99;15.17;75.16
"52377ba56a9cb8c016e22bac30a53ebc";"ES";"aracruz";"High Value";"Active";866.28;58;"2018-07-05 09:38:50";149.0;67.57;216.57
"52377ba56a9cb8c016e22bac30a53ebc";"ES";"aracruz";"High Value";"Active";866.28;58;"2018-07-05 09:38:50";149.0;67.57;216.57
"598c9545a37f10508a8c3b51b849d8dc";"MG";"piumhii";"Low Value";"Inactive";193.6;206;"2018-02-07 14:55:48";79.0;17.8;96.8
"873225c67413f7a89b35895080e8689f";"RS";"campo bom";"Medium Value";"Inactive";482.74;200;"2018-02-13 21:34:27";219.0;22.37;241.37
"30d6a066b7e76c8fd66610d4b36e891d";"RJ";"rio das flores";"Low Value";"Inactive";89.04;572;"2017-02-06 12:15:34";30.0;14.52;44.52
"6c889130b007b6b26cdef380c00e10f7";"SP";"sao jose dos campos";"Low Value";"Inactive";165.96;241;"2018-01-03 21:00:21";69.9;13.08;82.98
"6f3981043130b73e335ccf2b30dbf116";"SP";"osasco";"High Value";"Inactive";717.06;571;"2017-02-07 20:08:49";340.0;18.53;358.53
"157f5b7306ffe878d158e6ae05a859b2";"SP";"ribeirao preto";"Medium Value";"Inactive";257.44;205;"2018-02-08 14:05:26";114.9;13.82;128.72
"b1ad9ed44c9f38c75ddabd01eb6f6585";"SP";"sao paulo";"Medium Value";"Inactive";314.42;215;"2018-01-29 17:54:40";144.99;12.22;157.21
"0687042f138418a235175398780d7d69";"RJ";"cordeiro";"Low Value";"At Risk";199.8;116;"2018-05-08 14:38:21";99.9;0.0;99.9
"542225aee88bf09fe21f73ffe2fd9bff";"RS";"porto alegre";"Medium Value";"Inactive";205.12;215;"2018-01-29 01:05:19";85.71;16.85;102.56
"32cb0dc27ceb91adb151c23ba2a3da27";"ES";"vitoria";"Medium Value";"Inactive";398.28;150;"2018-04-04 14:23:40";180.0;19.14;199.14
"906f75ff5f7787189179654a7db420eb";"RJ";"trajano de moraes";"Medium Value";"Inactive";354.72;223;"2018-01-21 20:43:26";159.0;18.36;177.36
"cd61ea4c014ba01e198cbb7863b8e212";"SP";"sao paulo";"Low Value";"Inactive";75.52;184;"2018-03-01 16:55:08";29.98;7.78;37.76
"c19159b713b6d5384d233f5805a68b3b";"SP";"sao jose dos campos";"Low Value";"Inactive";100.3;172;"2018-03-13 08:08:03";39.0;11.15;50.15
"4cd1aba36c0408f9dd728acb8e7704ef";"BA";"salvador";"Low Value";"Active";124.5;27;"2018-08-05 17:03:46";45.0;17.25;62.25
"301e5281967c0b6cc5a379c4a3f90782";"DF";"brasilia";"Medium Value";"Inactive";443.58;393;"2017-08-04 15:34:27";199.9;21.89;221.79
"a0e08b8248764d911334b7997a7de1d0";"SP";"sao paulo";"Medium Value";"Inactive";218.98;326;"2017-10-10 21:08:34";99.98;9.51;109.49
"fd62142b93c2502e26ae2c2277a6dc6d";"SC";"tubarao";"Low Value";"Inactive";178.52;156;"2018-03-29 10:47:24";69.8;19.46;89.26
"604ee403a6a70bc3e4c5831ebce4afdf";"RJ";"teresopolis";"Low Value";"Inactive";172.5;184;"2018-03-01 19:24:33";70.0;16.25;86.25
"ea2caaeb89337bb02c4795b08b1fd8fb";"SP";"sao paulo";"Medium Value";"Inactive";225.98;169;"2018-03-16 08:59:25";104.49;8.5;112.99
"ab5b237c2d936d6bc9e7c7ad3d51bc11";"RJ";"rio de janeiro";"Low Value";"Inactive";179.32;190;"2018-02-23 09:15:18";72.9;16.76;89.66
"30ff74ba6ed04c0069481436021bc4aa";"SP";"sao paulo";"Medium Value";"Inactive";264.1;276;"2017-11-29 09:39:20";122.99;9.06;132.05
"699233a1e789ebe8d05a9c32e654b2ad";"ES";"serra";"High Value";"Inactive";631.68;246;"2017-12-29 08:15:09";299.0;16.84;315.84
"126e796f3f459d75233ffae11eda5001";"RJ";"itaborai";"Medium Value";"Inactive";274.96;508;"2017-04-11 09:24:49";119.9;17.58;137.48
"ae632365142083e22587dcd1553a1cdb";"SP";"presidente venceslau";"Medium Value";"Inactive";225.42;415;"2017-07-13 18:19:24";99.0;13.71;112.71
"c25b788e63b4f8ac4a3dc15c00b7d499";"SP";"sao paulo";"Medium Value";"Inactive";207.76;459;"2017-05-30 20:29:07";94.99;8.89;103.88
"39fd6d063a9335b98a5045cada7081dc";"SC";"capivari de baixo";"Medium Value";"Inactive";294.02;205;"2018-02-08 21:14:22";101.0;46.01;147.01
"5907de63c26a780293c48ea763ec76cc";"MG";"patrocinio";"Low Value";"At Risk";76.48;67;"2018-06-26 00:10:09";20.0;18.24;38.24
"d9ee1a7cb4871d90758fec8a1bbbb0b0";"PR";"capanema";"Low Value";"Active";64.74;49;"2018-07-14 19:44:35";18.9;13.47;32.37
"188961c3a59cf2dc947be5a75e4d62ce";"SP";"salto";"Low Value";"At Risk";54.58;120;"2018-05-04 11:07:13";19.9;7.39;27.29
"464c432b9a954fdde0a2620ffed7f681";"SP";"hortolandia";"Medium Value";"Inactive";247.28;124;"2018-04-30 12:44:31";108.0;15.64;123.64
"f5099455960fd677edc4badb55917954";"SP";"sorocaba";"Low Value";"Inactive";73.9;552;"2017-02-26 20:55:50";25.99;10.96;36.95
"3518f2be2f99c06e220f5dcc2dc04ecd";"SC";"florianopolis";"High Value";"Inactive";756.04;285;"2017-11-20 16:52:14";280.0;98.02;378.02
"399cb3db1d7a4c442e4833b5f57a4429";"RS";"santa cruz do sul";"High Value";"Inactive";1685.6;172;"2018-03-13 21:56:58";790.0;52.8;842.8
"2a2fd17c1706896127eff21e3750c0ea";"SP";"sao paulo";"High Value";"Inactive";548.24;478;"2017-05-11 17:15:48";249.0;25.12;274.12
"cdd33d0b02c81a178d88dfbc1ed9f0af";"MA";"sao luis";"Medium Value";"Inactive";236.2;280;"2017-11-25 11:48:45";79.99;38.11;118.1
"e60df9449653a95af4549bbfcb18a6eb";"PR";"curitiba";"High Value";"Active";1021.92;3;"2018-08-29 14:18:23";209.0;46.48;255.48
"e60df9449653a95af4549bbfcb18a6eb";"PR";"curitiba";"High Value";"Active";1021.92;3;"2018-08-29 14:18:23";209.0;46.48;255.48
"8e3d29a001bce34acad03f9871f89204";"SP";"sao paulo";"Low Value";"Inactive";144.86;277;"2017-11-28 14:05:02";59.0;13.43;72.43
"0adbcea65a531588e0a7c68142d54192";"RS";"acegua";"Medium Value";"Inactive";243.1;162;"2018-03-23 22:03:04";99.9;21.65;121.55
"966f573b2758a1ba47501a93b010285f";"SP";"cotia";"Low Value";"Inactive";124.82;280;"2017-11-25 14:33:53";49.0;13.41;62.41
"4c0e4e69a60620838f4c131f46498b06";"SC";"chapeco";"Low Value";"Inactive";180.56;312;"2017-10-24 17:31:27";75.0;15.28;90.28
"dd5ccf4e1213506430d89b556e2b9d3b";"RJ";"rio de janeiro";"Medium Value";"Inactive";245.0;189;"2018-02-24 15:50:36";107.0;15.5;122.5
"87098d76b83db407855da8e9d303f041";"MG";"belo horizonte";"High Value";"Inactive";1393.22;179;"2018-03-06 15:43:28";669.0;27.61;696.61
"099b2cc431e3ef6cdf16d32b2b8fbc34";"SP";"sao paulo";"Low Value";"At Risk";126.88;117;"2018-05-07 09:03:48";49.0;14.44;63.44
"ee4dac4fe4d15f708ce54254ab5c6bb2";"SP";"guarulhos";"Low Value";"Inactive";63.18;160;"2018-03-25 13:59:42";18.8;12.79;31.59
"b4028a61e0f13ed5789bb2b270e7672f";"SP";"sao paulo";"Medium Value";"At Risk";286.96;64;"2018-06-29 09:19:59";129.0;14.48;143.48
"68eec3e6a739288fb08b5948faca1f5c";"SP";"itapevi";"Medium Value";"At Risk";216.42;81;"2018-06-12 19:14:55";24.9;11.17;36.07
"68eec3e6a739288fb08b5948faca1f5c";"SP";"itapevi";"Medium Value";"At Risk";216.42;81;"2018-06-12 19:14:55";24.9;11.17;36.07
"68eec3e6a739288fb08b5948faca1f5c";"SP";"itapevi";"Medium Value";"At Risk";216.42;81;"2018-06-12 19:14:55";24.9;11.17;36.07
"d70f382aefc5e3273ba95831d8588930";"SE";"aracaju";"Low Value";"Inactive";159.98;691;"2016-10-10 16:55:10";58.0;21.99;79.99
"fe1d751718c414270932bac5a8b024f5";"RS";"bage";"Low Value";"Inactive";116.26;169;"2018-03-16 19:44:04";39.9;18.23;58.13
"c623bda1dea517d87d913ae3260a32d3";"SP";"guarulhos";"Medium Value";"Inactive";214.88;451;"2017-06-07 21:41:14";99.0;8.44;107.44
"e1fb3bd29f0cc22b821938d2853e4cd5";"SP";"sao paulo";"Medium Value";"Inactive";287.66;225;"2018-01-19 19:47:26";129.9;13.93;143.83
"033f6866f9435a8fe0bca6b54666f543";"SP";"itapevi";"Low Value";"Inactive";114.14;173;"2018-03-12 16:48:03";5.99;10.55;16.54
"033f6866f9435a8fe0bca6b54666f543";"SP";"itapevi";"Low Value";"Inactive";114.14;173;"2018-03-12 16:48:03";29.98;10.55;40.53
"f56e6a45937a0dafd82c6713cff1e50e";"SP";"sao paulo";"Medium Value";"Inactive";251.2;186;"2018-02-27 23:55:01";47.7;15.1;62.8
"f56e6a45937a0dafd82c6713cff1e50e";"SP";"sao paulo";"Medium Value";"Inactive";251.2;186;"2018-02-27 23:55:01";47.7;15.1;62.8
"2a7395da07867a067c01c65fce78f479";"CE";"taua";"Medium Value";"Inactive";390.92;290;"2017-11-15 11:34:23";169.0;26.46;195.46
"edaad9e07395713e9f5a2124f6c846a1";"SC";"itapema";"High Value";"Inactive";578.9;323;"2017-10-13 10:22:20";269.99;19.46;289.45
"7286ad26234d396b67e5bfa8245cec4d";"RS";"porto alegre";"Low Value";"Inactive";192.44;281;"2017-11-24 14:54:56";79.9;16.32;96.22
"c41577db6be598c85be04a2d94c3a8eb";"SP";"ribeirao pires";"Medium Value";"Inactive";270.26;185;"2018-02-28 20:23:05";116.6;18.53;135.13
"8d1eb0233a90478bafc36d66f468de9c";"RS";"cruz alta";"Low Value";"Inactive";108.2;431;"2017-06-27 20:53:52";39.0;15.1;54.1
"e3bf47f4bae64f039f4b4ad98a4f18f7";"RS";"porto alegre";"Medium Value";"Inactive";273.0;351;"2017-09-15 01:32:20";119.9;16.6;136.5
"aaf87fdb0cbdf2a3040221661525a54c";"MG";"juiz de fora";"Medium Value";"Inactive";277.44;138;"2018-04-16 12:35:30";120.0;18.72;138.72
"c26a312d7b5619ee24db36e2d25e473c";"SP";"sao jose do rio pardo";"Low Value";"Inactive";104.52;166;"2018-03-19 22:08:42";35.0;17.26;52.26
"5cb31e4d889afd369634b4d045403645";"SP";"sao paulo";"Low Value";"Inactive";99.74;164;"2018-03-21 15:37:53";42.0;7.87;49.87
"ce5a044fc70f03fbe28127390fa27373";"SP";"varzea paulista";"Low Value";"Inactive";110.0;255;"2017-12-20 10:02:04";39.9;15.1;55.0
"253c9223dfa3bf75327514da2145fe9d";"PR";"curitiba";"Medium Value";"Inactive";263.22;335;"2017-10-01 21:45:41";113.57;18.04;131.61
"3dfe06159548750f3766901dd35c4faf";"SP";"sao paulo";"Medium Value";"Inactive";331.0;319;"2017-10-17 15:37:59";155.0;10.5;165.5
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"165ec9f9d535ca2aba9173b87a4a596a";"SP";"sao paulo";"Low Value";"Inactive";182.24;221;"2018-01-23 10:59:07";15.0;7.78;22.78
"58c021d7a27ccda0f20f3c1658b0544e";"RS";"flores da cunha";"Low Value";"Inactive";170.48;182;"2018-03-03 10:30:17";70.0;15.24;85.24
"98910418a06188d89fe89354cf41ccd7";"SC";"ararangua";"High Value";"Inactive";891.74;137;"2018-04-17 08:38:41";412.0;33.87;445.87
"ada0bc41dcb4ab7393ed03ff6a8e6484";"SC";"saudades";"Low Value";"Inactive";150.32;443;"2017-06-15 14:58:23";59.99;15.17;75.16
"52377ba56a9cb8c016e22bac30a53ebc";"ES";"aracruz";"High Value";"Active";866.28;58;"2018-07-05 09:38:50";149.0;67.57;216.57
"52377ba56a9cb8c016e22bac30a53ebc";"ES";"aracruz";"High Value";"Active";866.28;58;"2018-07-05 09:38:50";149.0;67.57;216.57
"598c9545a37f10508a8c3b51b849d8dc";"MG";"piumhii";"Low Value";"Inactive";193.6;206;"2018-02-07 14:55:48";79.0;17.8;96.8
"873225c67413f7a89b35895080e8689f";"RS";"campo bom";"Medium Value";"Inactive";482.74;200;"2018-02-13 21:34:27";219.0;22.37;241.37
"30d6a066b7e76c8fd66610d4b36e891d";"RJ";"rio das flores";"Low Value";"Inactive";89.04;572;"2017-02-06 12:15:34";30.0;14.52;44.52
"6c889130b007b6b26cdef380c00e10f7";"SP";"sao jose dos campos";"Low Value";"Inactive";165.96;241;"2018-01-03 21:00:21";69.9;13.08;82.98
"6f3981043130b73e335ccf2b30dbf116";"SP";"osasco";"High Value";"Inactive";717.06;571;"2017-02-07 20:08:49";340.0;18.53;358.53
"157f5b7306ffe878d158e6ae05a859b2";"SP";"ribeirao preto";"Medium Value";"Inactive";257.44;205;"2018-02-08 14:05:26";114.9;13.82;128.72
"b1ad9ed44c9f38c75ddabd01eb6f6585";"SP";"sao paulo";"Medium Value";"Inactive";314.42;215;"2018-01-29 17:54:40";144.99;12.22;157.21
"0687042f138418a235175398780d7d69";"RJ";"cordeiro";"Low Value";"At Risk";199.8;116;"2018-05-08 14:38:21";99.9;0.0;99.9
"542225aee88bf09fe21f73ffe2fd9bff";"RS";"porto alegre";"Medium Value";"Inactive";205.12;215;"2018-01-29 01:05:19";85.71;16.85;102.56
"32cb0dc27ceb91adb151c23ba2a3da27";"ES";"vitoria";"Medium Value";"Inactive";398.28;150;"2018-04-04 14:23:40";180.0;19.14;199.14
"906f75ff5f7787189179654a7db420eb";"RJ";"trajano de moraes";"Medium Value";"Inactive";354.72;223;"2018-01-21 20:43:26";159.0;18.36;177.36
"cd61ea4c014ba01e198cbb7863b8e212";"SP";"sao paulo";"Low Value";"Inactive";75.52;184;"2018-03-01 16:55:08";29.98;7.78;37.76
"c19159b713b6d5384d233f5805a68b3b";"SP";"sao jose dos campos";"Low Value";"Inactive";100.3;172;"2018-03-13 08:08:03";39.0;11.15;50.15
"4cd1aba36c0408f9dd728acb8e7704ef";"BA";"salvador";"Low Value";"Active";124.5;27;"2018-08-05 17:03:46";45.0;17.25;62.25
"301e5281967c0b6cc5a379c4a3f90782";"DF";"brasilia";"Medium Value";"Inactive";443.58;393;"2017-08-04 15:34:27";199.9;21.89;221.79
"a0e08b8248764d911334b7997a7de1d0";"SP";"sao paulo";"Medium Value";"Inactive";218.98;326;"2017-10-10 21:08:34";99.98;9.51;109.49
"fd62142b93c2502e26ae2c2277a6dc6d";"SC";"tubarao";"Low Value";"Inactive";178.52;156;"2018-03-29 10:47:24";69.8;19.46;89.26
"604ee403a6a70bc3e4c5831ebce4afdf";"RJ";"teresopolis";"Low Value";"Inactive";172.5;184;"2018-03-01 19:24:33";70.0;16.25;86.25
"ea2caaeb89337bb02c4795b08b1fd8fb";"SP";"sao paulo";"Medium Value";"Inactive";225.98;169;"2018-03-16 08:59:25";104.49;8.5;112.99
"ab5b237c2d936d6bc9e7c7ad3d51bc11";"RJ";"rio de janeiro";"Low Value";"Inactive";179.32;190;"2018-02-23 09:15:18";72.9;16.76;89.66
"30ff74ba6ed04c0069481436021bc4aa";"SP";"sao paulo";"Medium Value";"Inactive";264.1;276;"2017-11-29 09:39:20";122.99;9.06;132.05
"699233a1e789ebe8d05a9c32e654b2ad";"ES";"serra";"High Value";"Inactive";631.68;246;"2017-12-29 08:15:09";299.0;16.84;315.84
"126e796f3f459d75233ffae11eda5001";"RJ";"itaborai";"Medium Value";"Inactive";274.96;508;"2017-04-11 09:24:49";119.9;17.58;137.48
"ae632365142083e22587dcd1553a1cdb";"SP";"presidente venceslau";"Medium Value";"Inactive";225.42;415;"2017-07-13 18:19:24";99.0;13.71;112.71
"c25b788e63b4f8ac4a3dc15c00b7d499";"SP";"sao paulo";"Medium Value";"Inactive";207.76;459;"2017-05-30 20:29:07";94.99;8.89;103.88
"39fd6d063a9335b98a5045cada7081dc";"SC";"capivari de baixo";"Medium Value";"Inactive";294.02;205;"2018-02-08 21:14:22";101.0;46.01;147.01
"5907de63c26a780293c48ea763ec76cc";"MG";"patrocinio";"Low Value";"At Risk";76.48;67;"2018-06-26 00:10:09";20.0;18.24;38.24
"d9ee1a7cb4871d90758fec8a1bbbb0b0";"PR";"capanema";"Low Value";"Active";64.74;49;"2018-07-14 19:44:35";18.9;13.47;32.37
"188961c3a59cf2dc947be5a75e4d62ce";"SP";"salto";"Low Value";"At Risk";54.58;120;"2018-05-04 11:07:13";19.9;7.39;27.29
"464c432b9a954fdde0a2620ffed7f681";"SP";"hortolandia";"Medium Value";"Inactive";247.28;124;"2018-04-30 12:44:31";108.0;15.64;123.64
"f5099455960fd677edc4badb55917954";"SP";"sorocaba";"Low Value";"Inactive";73.9;552;"2017-02-26 20:55:50";25.99;10.96;36.95
"3518f2be2f99c06e220f5dcc2dc04ecd";"SC";"florianopolis";"High Value";"Inactive";756.04;285;"2017-11-20 16:52:14";280.0;98.02;378.02
"399cb3db1d7a4c442e4833b5f57a4429";"RS";"santa cruz do sul";"High Value";"Inactive";1685.6;172;"2018-03-13 21:56:58";790.0;52.8;842.8
"2a2fd17c1706896127eff21e3750c0ea";"SP";"sao paulo";"High Value";"Inactive";548.24;478;"2017-05-11 17:15:48";249.0;25.12;274.12
"cdd33d0b02c81a178d88dfbc1ed9f0af";"MA";"sao luis";"Medium Value";"Inactive";236.2;280;"2017-11-25 11:48:45";79.99;38.11;118.1
"e60df9449653a95af4549bbfcb18a6eb";"PR";"curitiba";"High Value";"Active";1021.92;3;"2018-08-29 14:18:23";209.0;46.48;255.48
"e60df9449653a95af4549bbfcb18a6eb";"PR";"curitiba";"High Value";"Active";1021.92;3;"2018-08-29 14:18:23";209.0;46.48;255.48
